MOLREGNO	MOL_TYPE	MOL_CHEMBL_ID	SMILE	ASSAYS	TID	TID_CHEMBL_ID	ACCESION	TAX_ID	STD_TYPE	VALUE_UM	PCHEMBL_VALUE	CLASS
52223	Small molecule	CHEMBL38152	Fc1ccc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1	2	11272	CHEMBL287	Q99720	9606	IC50	0.072	7.199999999999999	1
72262	Small molecule	CHEMBL49578	Cc1cc(C)cc(-c2[nH]c3ccc(C(=O)N4C5CCC4CC5)cc3c2CCNCCCCc2ccc(NS(C)(=O)=O)cc2)c1	3	10274	CHEMBL3066	P30969	10116	IC50	0.07113333333333333	8.200000000000001	1
5970	Small molecule	CHEMBL479	CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	7	165	CHEMBL240	Q12809	9606	IC50	0.37237	6.83	1
326950	Small molecule	CHEMBL365735	c1cncc(-c2ccc3ccccc3c2)c1	3	76	CHEMBL1908	P15538	9606	IC50	3.5386666666666664	5.493333333333333	1
327792	Small molecule	CHEMBL194531	CC(=O)c1ccc(CN2CCC(NC(=O)c3cc(Cl)ccc3NCc3c[nH]cn3)CC2)cc1	2	19905	CHEMBL344	Q99705	9606	IC50	0.125	7.3100000000000005	1
302291	Small molecule	CHEMBL360365	O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1NCc1ccco1	2	12097	CHEMBL5375	Q8JXU8	3052230	IC50	1.7825000000000002	6.005	1
328298	Small molecule	CHEMBL194408	Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12	3	19905	CHEMBL344	Q99705	9606	IC50	0.027100000000000003	7.813333333333333	1
328844	Small molecule	CHEMBL427544	COc1cc2cc3c(Nc4ccc(Cl)cc4Cl)c(C#N)cnc3cc2cc1OCCN1CCOCC1	2	10434	CHEMBL267	P12931	9606	IC50	0.025	8.01	1
339004	Small molecule	CHEMBL202556	O=C(C#CCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	2	9	CHEMBL203	P00533	9606	IC50	0.00855	8.18	1
339004	Small molecule	CHEMBL202556	O=C(C#CCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	2	188	CHEMBL1824	P04626	9606	IC50	0.024	7.62	1
339146	Small molecule	CHEMBL382675	Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCCCC2)ccc1F	2	100639	CHEMBL4372	P15917	1392	IC50	0.116	7.05	1
330094	Small molecule	CHEMBL198094	CC(C)(C)C1CCC2(CC1)CN(c1cccc(Cl)c1)C(=O)N2Cc1ccc(C(=O)NCCC(=O)O)cc1	2	146	CHEMBL1985	P47871	9606	IC50	0.476	6.34	1
346549	Small molecule	CHEMBL206088	CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccccc3C(N)=O)CC2)c2ccc(Cl)c(Cl)c2)CC1	2	10580	CHEMBL274	P51681	9606	IC50	0.0092	8.055	1
346715	Small molecule	CHEMBL207559	CC(C)NC(=O)N(c1ccc(S(C)(=O)=O)cc1)C(C)c1cccc(-c2cc(C(C)(C)S(C)(=O)=O)cc3cccnc23)c1	2	10599	CHEMBL275	Q07343	9606	IC50	0.20035	7.775	1
340887	Small molecule	CHEMBL203978	Nc1c(C(=O)c2ccc(-c3cccnc3)cc2)cnn1-c1ccc(F)cc1	2	10188	CHEMBL260	Q16539	9606	IC50	0.575	6.39	1
340447	Small molecule	CHEMBL204600	Nc1c(C(=O)c2ccc(C#CCN3CCOCC3)cc2)cnn1-c1ccc(F)cc1	2	10188	CHEMBL260	Q16539	9606	IC50	7.175000000000001	5.225	1
549333	Small molecule	CHEMBL559380	Cl.OCCC1CCN(c2nc(O)nc(O)c2Cl)CC1	2	11723	CHEMBL3106	P19971	9606	IC50	8.25	5.085	1
349694	Small molecule	CHEMBL210536	CC(O)c1cnc(N2CCN(c3nc4cc(C(F)(F)F)ccc4[nH]3)CC2)c(Cl)c1	2	11978	CHEMBL5102	O35433	10116	IC50	0.5565	6.265000000000001	1
349304	Small molecule	CHEMBL210445	FC(F)(F)c1cc(C(F)(F)F)c2[nH]c(N3CCN(c4ncccc4C(F)(F)F)CC3)nc2c1	2	11978	CHEMBL5102	O35433	10116	IC50	0.2225	6.705	1
712273	Small molecule	CHEMBL1276308	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	5	25	CHEMBL2034	P04150	9606	IC50	0.007977	8.138000000000002	1
1633995	Small molecule	CHEMBL3144704	Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(O)c(O)c1)c1c(C)n(C)n(-c2ccccc2)c1=O	2	12456	CHEMBL3471	Q7ZJM1	11676	IC50	60.0	4.279999999999999	0
2038831	Small molecule	CHEMBL3706825	COCCOc1cc2ncnc(NC3=CC(=O)C(OC)=CC3=O)c2cc1OC	2	10980	CHEMBL279	P35968	9606	IC50	0.39975	6.4350000000000005	1
2038843	Small molecule	CHEMBL3706837	COCCOc1cc2ncnc(NC3=CC(=O)C(OCC#Cc4ccccc4)=CC3=O)c2cc1OC	3	10980	CHEMBL279	P35968	9606	IC50	0.009333333333333334	8.113333333333335	1
332520	Small molecule	CHEMBL200723	COC1=CC(=O)C(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)=CC1=O	3	10980	CHEMBL279	P35968	9606	IC50	0.20296666666666666	6.71	1
1385444	Small molecule	CHEMBL2113193	COc1cc2c(NC3=CC(=O)C(OC(CF)CF)=CC3=O)ncnc2cc1OCCCN1CCCC1	3	10980	CHEMBL279	P35968	9606	IC50	0.008866666666666667	8.07	1
357909	Small molecule	CHEMBL215394	C=CC[C@H](CCN1CCC2(C=Cc3ccccc32)CC1)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1	2	11575	CHEMBL4015	P41597	9606	IC50	0.115	7.07	1
333486	Small molecule	CHEMBL199025	Clc1ccc2c(c1)c(NC1CCN(Cc3ccc4c(c3)OCO4)CC1)nn2Cc1ccncc1	2	19905	CHEMBL344	Q99705	9606	IC50	0.28350000000000003	7.2	1
370007	Small molecule	CHEMBL223248	O=C(c1nc2cc(O)c(O)cc2[nH]1)N1CCC(Cc2ccccc2)CC1	2	12103	CHEMBL311	Q00960	10116	IC50	0.0031000000000000003	8.530000000000001	1
369977	Small molecule	CHEMBL374676	Cc1ccc(CC2CCN(C(=O)c3cc4ccc(O)cc4[nH]3)CC2)cc1	2	12103	CHEMBL311	Q00960	10116	IC50	0.11800000000000001	7.115	1
208481	Small molecule	CHEMBL126228	O=C(c1cc2cc(O)ccc2[nH]1)N1CCC(Cc2ccccc2)CC1	2	12103	CHEMBL311	Q00960	10116	IC50	0.028	7.555	1
334408	Small molecule	CHEMBL199701	O=c1ccc2c(-c3ccc(F)cc3Cl)cc(C3CC4CCC(C3)N4)cc2n1-c1c(Cl)cccc1Cl	3	10188	CHEMBL260	Q16539	9606	IC50	0.00528	8.746666666666666	1
376163	Small molecule	CHEMBL224266	CCCCCCCC(NC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)C(=O)N[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	2	11727	CHEMBL2409	P34913	9606	IC50	0.053750000000000006	7.56	1
376147	Small molecule	CHEMBL438838	O=C(CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NS(=O)(=O)c1ccccc1	2	11727	CHEMBL2409	P34913	9606	IC50	0.05095	7.86	1
376119	Small molecule	CHEMBL224449	O=C(NCCCCCCCCCCCC(=O)OCc1ccccc1)NC12CC3CC(CC(C3)C1)C2	2	11727	CHEMBL2409	P34913	9606	IC50	0.066	7.795	1
376226	Small molecule	CHEMBL223956	C#CCOC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2	2	11727	CHEMBL2409	P34913	9606	IC50	0.0509	7.87	1
383359	Small molecule	CHEMBL230494	CCc1ccc(NS(=O)(=O)c2ccccn2)c(C(=O)O)c1C	2	10702	CHEMBL3922	P50579	9606	IC50	0.31100000000000005	6.715	1
379016	Small molecule	CHEMBL225834	Nc1ncnc(C#Cc2ccc(N3CCOCC3)nn2)c1-c1ccc(Cl)cc1	2	10185	CHEMBL3589	P55263	9606	IC50	0.37250000000000005	6.755	1
379001	Small molecule	CHEMBL390827	Cc1ccc(C#Cc2ncnc(N)c2-c2ccc(Cl)cc2)cc1	2	10185	CHEMBL3589	P55263	9606	IC50	0.42750000000000005	6.84	1
378993	Small molecule	CHEMBL225695	CN(C)c1ccc(C#Cc2ncnc(N)c2-c2ccc(Br)cc2)cc1	2	10185	CHEMBL3589	P55263	9606	IC50	0.3015	7.369999999999999	1
384898	Small molecule	CHEMBL389457	COCC(=O)NCC#Cc1ccc2ncnc(Nc3ccc(OC4CCN(C(=O)Nc5c(F)cccc5F)CC4)c(C)c3)c2c1	2	188	CHEMBL1824	P04626	9606	IC50	0.133	6.92	1
549886	Small molecule	CHEMBL535185	COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCCc2nnn[nH]2)C(C)C)ccc1OC.Cl	2	11225	CHEMBL286	P00797	9606	IC50	0.0035	8.46	1
549875	Small molecule	CHEMBL537888	COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCNC(C)=O)C(C)C)ccc1OC.Cl	2	11225	CHEMBL286	P00797	9606	IC50	0.010150000000000001	8.61	1
549840	Small molecule	CHEMBL535632	COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCCC(=O)OC)C(C)C)ccc1OC.Cl	2	11225	CHEMBL286	P00797	9606	IC50	0.0015	8.85	1
549902	Small molecule	CHEMBL557369	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(C(C)(C)C)c(OCS(C)(=O)=O)c1)C(C)C.Cl	2	11225	CHEMBL286	P00797	9606	IC50	0.08650000000000001	7.345	1
549894	Small molecule	CHEMBL556766	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(C(C)(C)C)c(OCC(N)=O)c1)C(C)C.Cl	2	11225	CHEMBL286	P00797	9606	IC50	0.24000000000000002	7.02	1
553176	Small molecule	CHEMBL539856	COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NC(C)CN2CCOCC2)C(C)C)C(C)C)ccc1OC.Cl	2	11225	CHEMBL286	P00797	9606	IC50	0.005	8.335	1
549642	Small molecule	CHEMBL537211	COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)N[C@@H](C)CC(N)=O)C(C)C)C(C)C)ccc1OC.Cl	2	11225	CHEMBL286	P00797	9606	IC50	0.0015	8.85	1
389349	Small molecule	CHEMBL396056	COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccc2[nH]1	2	12913	CHEMBL4128	Q02763	9606	IC50	0.0078	8.11	1
395133	Small molecule	CHEMBL232435	COc1ccccc1CNC(=O)c1nc(-c2cccs2)nc(O)c1O	2	12456	CHEMBL3471	Q7ZJM1	11676	IC50	0.0906	7.045	1
398725	Small molecule	CHEMBL237763	CN1c2ccc(NS(=O)(=O)c3ccccc3F)cc2N=C(c2ccc(C(=O)O)cc2)c2cc3c(cc21)C(C)(C)CCC3(C)C	2	275	CHEMBL2061	P19793	9606	IC50	3.3500000000000005	5.5	1
398639	Small molecule	CHEMBL394721	CN1c2ccc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc2N=C(c2ccc(C(=O)O)cc2)c2cc3c(cc21)C(C)(C)CCC3(C)C	2	275	CHEMBL2061	P19793	9606	IC50	5.05	5.34	1
403032	Small molecule	CHEMBL235275	COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)c2ccc(C)cc2)cc1	2	20075	CHEMBL4358	P12530	9986	IC50	1.582	5.995	1
402276	Small molecule	CHEMBL237664	CN1C[C@H](c2cccc(F)c2F)CC[C@@H](NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)C1=O	2	19904	CHEMBL3798	Q16602	9606	IC50	0.015	7.88	1
408490	Small molecule	CHEMBL393276	O=C1NC(=S)S/C1=C\c1ccc2c(c1)N(Cc1ccc(Cl)cc1)C(=O)CO2	2	11939	CHEMBL3267	P48736	9606	IC50	0.01858	7.83	1
408907	Small molecule	CHEMBL239360	CN(C[C@H]1C[C@@H](C2=NC(c3cccc(OCc4ccccc4)c3)C3C(N)=NC=CN23)C1)N1CCNCC1	2	234	CHEMBL1957	P08069	9606	IC50	0.5115000000000001	6.35	1
408899	Small molecule	CHEMBL393313	Nc1nccn2c1c(-c1cccc(OCc3ccccc3)c1)nc2[C@H]1C[C@@H](CN2CCCCC2)C1	2	234	CHEMBL1957	P08069	9606	IC50	0.29150000000000004	6.54	1
408876	Small molecule	CHEMBL429097	CNC(=O)[C@H]1CC[C@H](c2nc(-c3cccc(OCc4ccccc4)c3)c3c(N)nccn32)CC1	2	234	CHEMBL1957	P08069	9606	IC50	0.9125	6.37	1
407074	Small molecule	CHEMBL240299	Nc1ccc(C(=O)CC(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1	2	12456	CHEMBL3471	Q7ZJM1	11676	IC50	42.0	4.38	0
424004	Small molecule	CHEMBL442432	Cc1ccccc1C1CCN(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC3CCCC3O)CC2)CC1	2	100155	CHEMBL5028	O14672	9606	IC50	0.0111	8.005	1
423993	Small molecule	CHEMBL254492	Cc1ccccc1C1CCN(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC3(C)CCOC3)CC2)CC1	2	100155	CHEMBL5028	O14672	9606	IC50	0.0235	7.7	1
409737	Small molecule	CHEMBL393963	Cc1noc(NCc2ccncc2)c1C(=O)Nc1ccc(C(F)(F)F)c(Cl)c1	2	10980	CHEMBL279	P35968	9606	IC50	0.7150000000000001	6.23	1
409673	Small molecule	CHEMBL394204	Cc1ccc(NC(=O)c2c(NCc3ccncc3)ncn2C)cc1C(F)(F)F	2	10980	CHEMBL279	P35968	9606	IC50	0.3495	6.63	1
361229	Small molecule	CHEMBL214413	O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(F)c(F)c2o1	2	19905	CHEMBL344	Q99705	9606	IC50	0.2545	6.71	1
417785	Small molecule	CHEMBL398734	O=C(Nc1ccccc1N1CCCCC1)c1cc([N+](=O)[O-])c[nH]1	2	12840	CHEMBL1844	P07333	9606	IC50	0.11349999999999999	7.04	1
417884	Small molecule	CHEMBL401351	CC(=O)NC1CCN(C(=O)CN2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)C1	2	118	CHEMBL1855	P30968	9606	IC50	0.646	6.24	1
417877	Small molecule	CHEMBL401349	Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N3CCCC3)CC2)c1	2	118	CHEMBL1855	P30968	9606	IC50	0.14200000000000002	6.88	1
423432	Small molecule	CHEMBL252812	O=S(=O)(c1c(-c2nc3ccccc3[nH]2)[nH]c2ccc(Br)cc12)N1CCCC1	2	228	CHEMBL247	Q72547	11676	IC50	0.159	6.984999999999999	1
424456	Small molecule	CHEMBL257116	Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4ncc(Br)c4CO)cc[nH]c3=O)nc12	2	234	CHEMBL1957	P08069	9606	IC50	0.633	6.215	1
255847	Small molecule	CHEMBL347594	COC[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)O)C(C)(C)C)c1ccccc1	2	13001	CHEMBL333	P08253	9606	IC50	3.483685	5.46	1
255847	Small molecule	CHEMBL347594	COC[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)O)C(C)(C)C)c1ccccc1	2	11109	CHEMBL283	P08254	9606	IC50	3.21797	5.495	1
375204	Small molecule	CHEMBL225240	CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccc(CN6CCOCC6)cc5)c4)n[nH]c2-3)CC1	2	10980	CHEMBL279	P35968	9606	IC50	1.112	6.375	1
375252	Small molecule	CHEMBL224968	CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCNC(=O)Oc5ccccc5)c4)n[nH]c2-3)CC1	2	10980	CHEMBL279	P35968	9606	IC50	0.0445	7.355	1
438252	Small molecule	CHEMBL256246	Nc1n[nH]c2cncc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12	6	10980	CHEMBL279	P35968	9606	IC50	0.00115	8.945	1
438295	Small molecule	CHEMBL271441	Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4[nH]nc(N)c34)cc2)c1	6	10980	CHEMBL279	P35968	9606	IC50	0.0015500000000000002	8.84	1
438073	Small molecule	CHEMBL256378	CCCN(Cc1cc(Cl)ccc1C#N)C1CCNCC1	2	12425	CHEMBL4481	P35228	9606	IC50	0.20500000000000002	6.72	1
434258	Small molecule	CHEMBL255408	O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1	4	11575	CHEMBL4015	P41597	9606	IC50	1.096	6.470000000000001	1
434214	Small molecule	CHEMBL270005	CSc1ccc(CN2CC[C@@H](NC(=O)CNC(=O)c3cccc(C(F)(F)F)c3)C2)cc1	2	11575	CHEMBL4015	P41597	9606	IC50	0.1125	7.1850000000000005	1
433915	Small molecule	CHEMBL256264	O=C(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc2ccccc2c1	2	10547	CHEMBL2413	P32246	9606	IC50	3.74	5.505000000000001	1
434109	Small molecule	CHEMBL256888	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1F	2	10547	CHEMBL2413	P32246	9606	IC50	0.32999999999999996	6.67	1
434106	Small molecule	CHEMBL258369	O=S(=O)(c1ccc(Cl)c(Cl)c1Cl)N1CCC(N2CCC(O)(c3ccc(Cl)cc3)CC2)CC1	2	10547	CHEMBL2413	P32246	9606	IC50	2.1350000000000002	5.805	1
426346	Small molecule	CHEMBL257161	O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2ncccc2C(F)(F)F)CC1	2	11489	CHEMBL4235	P28845	9606	IC50	0.266	7.07	1
426454	Small molecule	CHEMBL256760	CC(C)(C)c1ccc(S(=O)(=O)N2CCN(c3ncccc3C(F)(F)F)CC2)cc1	2	11489	CHEMBL4235	P28845	9606	IC50	0.10250000000000001	7.550000000000001	1
417817	Small molecule	CHEMBL398410	CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(N)n3)cccc2s1	4	11978	CHEMBL5102	O35433	10116	IC50	0.008375	8.120000000000001	1
397365	Small molecule	CHEMBL233168	CN(C(=O)c1ccc2c(c1)nc(NC(=O)c1cccs1)n2CCc1ccccc1)C1CCCCC1	2	10918	CHEMBL2959	Q08881	9606	IC50	1.55	5.82	1
84059	Small molecule	CHEMBL55214	NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O	4	71	CHEMBL1782	P14324	9606	IC50	2.9965200000000003	5.6775	1
429205	Small molecule	CHEMBL259103	c1ccc(-c2noc(-c3ccc4ccccc4c3)n2)cc1	5	101018	CHEMBL5567	P08659	7054	IC50	1.6199999999999999	5.861999999999999	1
2038948	Small molecule	CHEMBL3706942	COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3	2	25	CHEMBL2034	P04150	9606	IC50	0.00225	8.895	1
108717	Small molecule	CHEMBL68805	OC(CN(Cc1cccc(OC(F)(F)C(F)F)c1)c1cccc(Oc2cccc(F)c2)c1)C(F)(F)F	3	10517	CHEMBL3572	P11597	9606	IC50	3.4333333333333336	6.016666666666666	1
108239	Small molecule	CHEMBL67055	CCc1cccc(Oc2cccc(N(Cc3cccc(OC(F)(F)C(F)F)c3)CC(O)C(F)(F)F)c2)c1	4	10517	CHEMBL3572	P11597	9606	IC50	0.295065	6.915	1
457989	Small molecule	CHEMBL491146	C[C@@H]1CN(CC2(c3cccnc3)CCCC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1	2	11489	CHEMBL4235	P28845	9606	IC50	0.0153	8.370000000000001	1
457851	Small molecule	CHEMBL523444	C[C@@H]1CN(CCc2cccnc2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1	2	11489	CHEMBL4235	P28845	9606	IC50	0.01515	8.215	1
352838	Small molecule	CHEMBL210077	CCC1(CC(O)(C(=O)Nc2ccc3c(=O)onc(C)c3c2)C(F)(F)F)CCCc2ccccc21	4	25	CHEMBL2034	P04150	9606	IC50	0.0542185	7.855	1
401062	Small molecule	CHEMBL237496	CC1(CC(O)(Cc2ccnc3ccccc23)C(F)(F)F)CCCc2ccccc21	3	25	CHEMBL2034	P04150	9606	IC50	0.015403	7.863333333333334	1
413442	Small molecule	CHEMBL400727	Nc1ncnc2c1c(-c1ccc3[nH]c(Cc4ccc(Cl)cc4)nc3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1	2	234	CHEMBL1957	P08069	9606	IC50	0.6395	6.195	1
413421	Small molecule	CHEMBL248698	Cc1ccccc1Cc1nc2cc(-c3nn([C@H]4CC[C@H](N5CCOCC5)CC4)c4ncnc(N)c34)ccc2[nH]1	2	234	CHEMBL1957	P08069	9606	IC50	0.0775	7.175	1
457280	Small molecule	CHEMBL503524	O=C(Nc1ccc(Oc2ccnc3cc(-c4cn(CCN5CCCC5)cn4)sc23)c(F)c1)N1CCN(c2ccccc2)C1=O	2	11451	CHEMBL3717	P08581	9606	IC50	0.1775	6.98	1
437720	Small molecule	CHEMBL403254	C=Cc1c(C2CC2)nc([C@@H](C)N(CCS(=O)(=O)CC)C(=O)Cc2ccc(F)c(C(F)(F)F)c2)n1-c1ccc(C#N)cc1	2	12825	CHEMBL4441	P49682	9606	IC50	0.0129	8.04	1
437845	Small molecule	CHEMBL272720	CCS(=O)(=O)CCN(C(=O)Cc1ccc(F)c(C(F)(F)F)c1)[C@H](C)c1nc(-c2cccnc2)cn1-c1ccc(C#N)cc1	2	12825	CHEMBL4441	P49682	9606	IC50	0.01565	8.09	1
438230	Small molecule	CHEMBL401662	CCOc1ccc(-n2cc(-c3ccccc3)nc2[C@@H](C)N(C[C@@H]2CCCN2)C(=O)Cc2ccc(F)c(C(F)(F)F)c2)cc1	2	12825	CHEMBL4441	P49682	9606	IC50	0.0155	7.83	1
438316	Small molecule	CHEMBL403839	O=C(NCCCN1CCC[C@@H](Cc2ccc(F)cc2)C1)Nc1cc(-n2cccn2)cc(-n2cccn2)c1	2	10548	CHEMBL3473	P51677	9606	IC50	0.0033	8.55	1
437715	Small molecule	CHEMBL429604	CC(C)c1cc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(-c2nnnn2C)c1	2	10548	CHEMBL3473	P51677	9606	IC50	0.0014500000000000001	9.055	1
439328	Small molecule	CHEMBL257054	CS(=O)(=O)c1ccc(-c2nc(NCC3CC=CCC3)cc(C(F)(F)F)n2)cc1	2	126	CHEMBL230	P35354	9606	IC50	0.038	7.425000000000001	1
466916	Small molecule	CHEMBL470754	CN(CCCN(C)Cc1ccc(C(=O)O)cc1)CC(=O)Nc1ccc(OCC(O)c2ccccc2)cc1	2	237	CHEMBL4618	P09960	9606	IC50	0.11449999999999999	7.199999999999999	1
448970	Small molecule	CHEMBL448196	CN1CCN(c2cc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3cn2)CC1	2	12666	CHEMBL4282	P31749	9606	IC50	0.8320000000000001	6.08	1
448959	Small molecule	CHEMBL448926	c1ccc(-c2cc3cnc(-n4ccnc4)nc3nc2-c2ccc(CN3CCC(c4nnc(-c5ccccn5)[nH]4)CC3)cc2)cc1	2	12666	CHEMBL4282	P31749	9606	IC50	0.02	7.880000000000001	1
448970	Small molecule	CHEMBL448196	CN1CCN(c2cc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3cn2)CC1	2	10695	CHEMBL2431	P31751	9606	IC50	0.096	7.055	1
448959	Small molecule	CHEMBL448926	c1ccc(-c2cc3cnc(-n4ccnc4)nc3nc2-c2ccc(CN3CCC(c4nnc(-c5ccccn5)[nH]4)CC3)cc2)cc1	2	10695	CHEMBL2431	P31751	9606	IC50	0.3785	6.654999999999999	1
475017	Small molecule	CHEMBL518937	CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(-c3ccccc3)s1)n2CCC(N)=O	2	10918	CHEMBL2959	Q08881	9606	IC50	0.42950000000000005	6.75	1
428122	Small molecule	CHEMBL263124	Cc1cc(C)c2oc(-c3ccc(NC(=O)COc4ccc(Cl)c(C(F)(F)F)c4)cc3)nc2c1	2	10517	CHEMBL3572	P11597	9606	IC50	2.5100000000000002	6.115	1
428440	Small molecule	CHEMBL258793	Cc1cc(Cl)ccc1OCC(=O)Nc1ccc(-c2nc3cc(C#N)ccc3o2)cc1	2	10517	CHEMBL3572	P11597	9606	IC50	20.0425	5.735	0
453182	Small molecule	CHEMBL455658	O=C(Nc1ccc(-c2cn[nH]c2)cc1)C1COc2ccccc2C1	2	11149	CHEMBL2973	O75116	9606	IC50	0.013500000000000002	8.149999999999999	1
475079	Small molecule	CHEMBL480733	CC(C)(C)[C@H]1CC[C@@H]([C@H](NC(=O)c2cc3ccccc3cc2NC(=O)Nc2c(Cl)cc(Cl)cc2Cl)C(=O)O)CC1	2	11442	CHEMBL2568	P06737	9606	IC50	1.478	5.9350000000000005	1
475327	Small molecule	CHEMBL480367	Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)NC2(C(=O)O)CC2)c(C)c1	2	11442	CHEMBL2568	P06737	9606	IC50	4.8715	5.59	1
475787	Small molecule	CHEMBL475833	Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@@H](COCC(C)(C)C)C(=O)O)c(C)c1	2	11442	CHEMBL2568	P06737	9606	IC50	0.514	6.56	1
467338	Small molecule	CHEMBL479569	O=C(O)c1ccc(CNC2CCC(Nc3ccc(Oc4ccc(-c5ncco5)cc4)cc3)CC2)cc1	2	237	CHEMBL4618	P09960	9606	IC50	0.1155	7.3100000000000005	1
489116	Small molecule	CHEMBL467983	O=C(c1ccccc1NCc1ccc2cn[nH]c2c1)c1c[nH]c2ccc(Cl)cc12	2	10980	CHEMBL279	P35968	9606	IC50	0.9650000000000001	6.02	1
488965	Small molecule	CHEMBL513495	O=C(c1ccccc1NCc1ccc2ncccc2c1)c1c[nH]c2ccc(Cl)cc12	2	10980	CHEMBL279	P35968	9606	IC50	2.23	5.83	1
488963	Small molecule	CHEMBL469261	O=C(c1ccccc1NCc1ccc2ncccc2c1)c1c[nH]c2ccc(F)cc12	2	10980	CHEMBL279	P35968	9606	IC50	3.45	5.615	1
488660	Small molecule	CHEMBL466942	O=C(c1ccccc1NCc1ccc2[nH]cnc2c1)c1n[nH]c2ccccc12	2	10980	CHEMBL279	P35968	9606	IC50	1.655	6.015	1
